Sort_Key,Translate,Resort,Century,Quatrain,Merged_Line,Line,Couplet,French,English,
3005201,"In Campania there will be a very long rain,",9,3,52,1,1,A,"En la campagne #&131;era #&131;i longue pluye,","In Campania there will be a very long rain,",
3005202,In Apulia very great drought.,9,3,52,1,2,B,"Et en la Pouille #&131;i grande siccité,",In Apulia very great drought.,
3005203,"The Cock will see the Eagle, its wing poorly finished,",9,3,52,2,3,A,"Coq verra l'Aigle l'esle mal accomplie,","The Cock will see the Eagle, its wing poorly finished,",
3005204,By the Lion will it be put into extremity.,9,3,52,2,4,B,Par Lyon miƒe ƒera en extremité.,By the Lion will it be put into extremity.,
4005201,"In the besieged city men and woman to the walls,",10,4,52,1,1,A,En cité obsesse aux murs hommes & femmes,"In the besieged city men and woman to the walls,",
4005202,Enemies outside the chief ready to surrender:,10,4,52,1,2,B,Ennemys hors le chef prest à soy rendre :,Enemies outside the chief ready to surrender:,
4005203,"The wind will be strongly against the troops,",10,4,52,2,3,A,"Vent sera fort encotre les gens-d'armes,","The wind will be strongly against the troops,",
4005204,"They will be driven away through lime, dust and ashes.",10,4,52,2,4,B,"Chassez seront par chaux, poussiere & cendre.","They will be driven away through lime, dust and ashes.",
5005201,"There will be a King who will give opposition,",11,5,52,1,1,A,"Vn Roy sera qui donrra l'opposite,","There will be a King who will give opposition,",
5005202,The exiles raised over the realm:,11,5,52,1,2,B,Les exilez esleuez sur le regne :,The exiles raised over the realm:,
5005203,"The pure poor people to swim in blood,",11,5,52,2,3,A,"De sang nager la gent caste hypolite,","The pure poor people to swim in blood,",
5005204,And for a long time will he flourish under such a device.,11,5,52,2,4,B,Et florira long temps soubs telle enseigne.,And for a long time will he flourish under such a device.,
6005201,"In place of the great one who will be condemned,",12,6,52,1,1,A,"En lieu du grand qui sera condamné,","In place of the great one who will be condemned,",
6005202,"Outside the prison, his friend in his place:",12,6,52,1,2,B,De prison hors son amy en sa place :,"Outside the prison, his friend in his place:",
6005203,"The Trojan hope in six months joined, born dead,",12,6,52,2,3,A,L'espoir Troyen en six mois ioint mort nay.,"The Trojan hope in six months joined, born dead,",
6005204,The Sun in the urn rivers will be frozen.,12,6,52,2,4,B,Le Sol à l'vrne seront prins fleuues en glace.,The Sun in the urn rivers will be frozen.,
7005301,#VALUE!,1,7,53,1,1,A,,,
7005302,#VALUE!,1,7,53,1,2,B,,,
7005303,#VALUE!,1,7,53,2,3,A,,,
7005304,#VALUE!,1,7,53,2,4,B,,,
8005301,"Within Boulogne he will want to wash away his misdeeds,",2,8,53,1,1,A,"Dedans Bologne voudra lauer ses fautes,","Within Boulogne he will want to wash away his misdeeds,",
8005302,he cannot at the temple of the Sun.,2,8,53,1,2,B,"Il ne pourra au temple du soleil,",he cannot at the temple of the Sun.,
8005303,"He will fly away, doing very great things:",2,8,53,2,3,A,"Il volera faisant chose si hautes,","He will fly away, doing very great things:",
8005304,In the hierarchy he had never an equal.,2,8,53,2,4,B,En hierarchie n'en fut oncq vn pareil.,In the hierarchy he had never an equal.,
9005301,The young Nero in the three chimneys,3,9,53,1,1,A,Le Neron ieune dans les trois cheminées,The young Nero in the three chimneys,
9005302,Will cause live pages to be thrown to burn:,3,9,53,1,2,B,"Fera de paiges vifs pour ardoir ietter,",Will cause live pages to be thrown to burn:,
9005303,"Happy those who will be far away from such practices,",3,9,53,2,3,A,"Heureux qui loing sera de tels menées,","Happy those who will be far away from such practices,",
9005304,Three of his blood will have him ambushed to death.,3,9,53,2,4,B,Trois de son sang le feront mort guetter.,Three of his blood will have him ambushed to death.,
10005301,"The three concubines will fight each other for a long time,",4,10,53,1,1,A,"Les trois pellices de loing s'entrebatron,","The three concubines will fight each other for a long time,",
10005302,The greatest one the least will remain to watch:,4,10,53,1,2,B,La plus grand moindre demeurera à l'escoute;,The greatest one the least will remain to watch:,
10005303,"The great Selin will no longer be her patron,",4,10,53,2,3,A,"Le grand Selin n'en sera plus patron,","The great Selin will no longer be her patron,",
10005304,She will call him fire shield white route.,4,10,53,2,4,B,Le nommera feu pelte blanche routte.,She will call him fire shield white route.,
11005301,Several will die before the Phoenix dies.,5,11,53,1,1,A,"Pluƒieurs mourront auant que Phœnix meure,",Several will die before the Phoenix dies.,
11005302,There must be five hundred hopefuls and still remains.,5,11,53,1,2,A,"Iuƒques ƒix cents ƒeptante eƒt ƒa demeure,",There must be five hundred hopefuls and still remains.,
11005303,"After fifteen years, twenty and one, thirty‑nine.",5,11,53,2,3,B,"Paƒƒé quinze ans, vingt & vn, trente-neuf,","After fifteen years, twenty and one, thirty‑nine.",
11005304,The first dies of disease.,5,11,53,3,4,C,"Le premier eƒt ƒuiet à maladie,",The first dies of disease.,
11005305,"The second by iron, danger to life.",5,11,53,3,5,C,"Et le ƒecond au fer, danger de vie,","The second by iron, danger to life.",
11005306,"With fire, with water, and he dies thirty‑nine.",5,11,53,2,6,B,Au feu à l'eau eƒt ƒuiet trente-neuf.,"With fire, with water, and he dies thirty‑nine.",
12005301,#VALUE!,6,12,53,1,1,A,,,
12005302,#VALUE!,6,12,53,1,2,B,,,
12005303,#VALUE!,6,12,53,2,3,A,,,
12005304,#VALUE!,6,12,53,2,4,B,,,
1005301,"Alas, how we will see a great nation sorely troubled",7,1,53,1,1,A,"Las qu'on verra grand peuple tourmenté,","Alas, how we will see a great nation sorely troubled",
1005302,and the holy law in utter ruin.,7,1,53,1,2,B,"Et la Loy saincte en totale ruyne,",and the holy law in utter ruin.,
1005303,"Christianity (governed) throughout by other laws,",7,1,53,2,3,A,"Par autres loix toute la Chrestienté,","Christianity (governed) throughout by other laws,",
1005304,when a new source of gold and silver is discovered.,7,1,53,2,4,B,"Quand d'or, d'argent trouue nouulelle mine.",when a new source of gold and silver is discovered.,
2005301,The great plague of the maritime city,8,2,53,1,1,A,La grande peste de cité maritime,The great plague of the maritime city,
2005302,Will not cease until there be avenged the death,8,2,53,1,2,B,Ne cessera que mort ne soit vengee :,Will not cease until there be avenged the death,
2005303,"Of the just blood, condemned for a price without crime,",8,2,53,2,3,A,"Du iuste sang par pris damne sans crime,","Of the just blood, condemned for a price without crime,",
2005304,Of the great lady outraged by pretense.,8,2,53,2,4,B,De la grand' dame par fainte n'outragee.,Of the great lady outraged by pretense.,
3005301,When the greatest one will carry off the prize,9,3,53,1,1,A,Quand le plus grand emportera le pris,When the greatest one will carry off the prize,
3005302,"Of Nuremberg, of Augsburg, and those of Bâle",9,3,53,1,2,B,"De Nuremberg, d'Auspurg, & ceux de Basle,","Of Nuremberg, of Augsburg, and those of Bâle",
3005303,Through Cologne the chief Frankfort retaken,9,3,53,2,3,A,"Par Agripine chef Frank fort repris,",Through Cologne the chief Frankfort retaken,
3005304,They will cross through Flanders right into Gaul.,9,3,53,2,4,B,Trauerseront par Flamans iusqu'en Gale.,They will cross through Flanders right into Gaul.,
4005301,The fugitives and exiles recalled:,10,4,53,1,1,A,"Les fugitifs & bannis reuoquez,",The fugitives and exiles recalled:,
4005302,Fathers and sons great garnishing of the deep wells:,10,4,53,1,2,B,Peres & fils grand garnissant les haut puits :,Fathers and sons great garnishing of the deep wells:,
4005303,The cruel father and his people choked:,10,4,53,2,3,A,"Le cruel pere & les siens suffoquez,",The cruel father and his people choked:,
4005304,His far worse son submerged in the well.,10,4,53,2,4,B,Son fils plus pire submergé dans le puis.,His far worse son submerged in the well.,
5005301,"The law of the Sun and of Venus in strife,",11,5,53,1,1,A,"La loy de Sol, & Venus contendans,","The law of the Sun and of Venus in strife,",
5005302,Appropriating the spirit of prophecy:,11,5,53,1,2,B,Appropriant l'esprit de prophetie :,Appropriating the spirit of prophecy:,
5005303,"Neither the one nor the other will be understood,",11,5,53,2,3,A,"Ne l'vn ne l'autre ne seront entendans,","Neither the one nor the other will be understood,",
5005304,The law of the great Messiah will hold through the Sun.,11,5,53,2,4,B,Par Sol tiendra la loy du grand Messie.,The law of the great Messiah will hold through the Sun.,
6005301,"The great Celtic Prelate suspected by the King,",12,6,53,1,1,A,"Le grand Prelant Celtique à Roy suspect,","The great Celtic Prelate suspected by the King,",
6005302,By night in flight he will leave the realm:,12,6,53,1,2,B,De nuict par cours sortira hors du regne :,By night in flight he will leave the realm:,
6005303,"Through a Duke fruitful for his great British King,",12,6,53,2,3,A,"Par duc fertille à son grand Roy, Bretagne","Through a Duke fruitful for his great British King,",
6005304,Byzantium to Cyprus and Tunis unsuspected.,12,6,53,2,4,B,Bisance à Cypres & Tunes insuspect.,Byzantium to Cyprus and Tunis unsuspected.,
7005401,#VALUE!,1,7,54,1,1,A,,,
7005402,#VALUE!,1,7,54,1,2,B,,,
7005403,#VALUE!,1,7,54,2,3,A,,,
7005404,#VALUE!,1,7,54,2,4,B,,,
8005401,"Under the color of the marriage treaty,",2,8,54,1,1,A,"Soubs la couleur du traicté mariage,","Under the color of the marriage treaty,",
8005402,a magnanimous act by the Chyren Selin:,2,8,54,1,2,B,"Fait magnanime par grand Chyren selin,",a magnanimous act by the Chyren Selin:,
8005403,St. Quintin and Arras recovered on the journey;,2,8,54,2,3,A,"Quintin, Arras recouurez au voyage",St. Quintin and Arras recovered on the journey;,
8005404,By the Spanish a second butcher's bench is made.,2,8,54,2,4,B,D'espagnols fait second banc macelin.,By the Spanish a second butcher's bench is made.,
9005401,"There will arrive at Porto Corsini,",3,9,54,1,1,A,"Arriuera au port de Corsibonne,","There will arrive at Porto Corsini,",
9005402,"Near Ravenna, he who will plunder the lady:",3,9,54,1,2,B,"Prés de Rauenne qui pillera la dame,","Near Ravenna, he who will plunder the lady:",
9005403,"In the deep sea legate from Lisbon,",3,9,54,2,3,A,En mer profonde legat de la Vlisbonne,"In the deep sea legate from Lisbon,",
9005404,Hidden under a rock they will carry off seventy souls.,3,9,54,2,4,B,Sous roc cachez rauiront septante ames.,Hidden under a rock they will carry off seventy souls.,
10005401,"She born in this world of a furtive concubine,",4,10,54,1,1,A,"Née en ce monde par concubine fertiue,","She born in this world of a furtive concubine,",
10005402,At two raised high by the sad news:,4,10,54,1,2,B,"A deux hault mise par les tristes nouuelles,",At two raised high by the sad news:,
10005403,"She will be taken captive by her enemies,",4,10,54,2,3,A,"Entre ennemis sera prinse captiue,","She will be taken captive by her enemies,",
10005404,And brought to Malines and Brussels.,4,10,54,2,4,B,Et amenée à Malings & Bruxelles.,And brought to Malines and Brussels.,
11005401,"Six hundred fifteen, twenty, the great lady will die.",5,11,54,1,1,A,"Six cens & quinze, vingt, grand Dame mourra,","Six hundred fifteen, twenty, the great lady will die.",
11005402,"And soon after, a strong long time will rain.",5,11,54,1,2,A,"Et peu apres vn fort long temps plouura,","And soon after, a strong long time will rain.",
11005403,"Several countries, Flanders and England.",5,11,54,2,3,B,"Pluƒieurs pays, Flandres & l'Angleterre","Several countries, Flanders and England.",
11005404,They will be afflicted by fire and iron.,5,11,54,3,4,C,"Seront par feu & par fer aƒƒligez,",They will be afflicted by fire and iron.,
11005405,"From the neighboring wolves, long afflicted.",5,11,54,3,5,C,"De lours voiƒins longuement aƒƒiegez,","From the neighboring wolves, long afflicted.",
11005406,They will be forced to wage war against them.,5,11,54,2,6,B,Contraints ƒeront de leur faire la guerre.,They will be forced to wage war against them.,
12005401,#VALUE!,6,12,54,1,1,A,,,
12005402,#VALUE!,6,12,54,1,2,B,,,
12005403,#VALUE!,6,12,54,2,3,A,,,
12005404,#VALUE!,6,12,54,2,4,B,,,
1005401,Two revolutions will be caused by the evil scythe bearer,7,1,54,1,1,A,Deux reuolts faits du malin falcigere,Two revolutions will be caused by the evil scythe bearer,
1005402,making a change of reign and centuries.,7,1,54,1,2,B,"Du regne & siecles fait permutation,",making a change of reign and centuries.,
1005403,The mobile sign thus moves into its house:,7,1,54,2,3,A,"Le mobil signe en son endroit s'ingere,",The mobile sign thus moves into its house:,
1005404,Equal in favor to both sides.,7,1,54,2,4,B,Aux deux esguax & d'inclination.,Equal in favor to both sides.,
2005401,"Because of people strange, and distant from the Romans",8,2,54,1,1,A,"Par gent estrange, & de Romains loingtaine,","Because of people strange, and distant from the Romans",
2005402,Their great city much troubled after water:,8,2,54,1,2,B,Leur grand cité apres eau fort troublee :,Their great city much troubled after water:,
2005403,"Daughter handless, domain too different,",8,2,54,2,3,A,"Fille sans main, trop different domaine,","Daughter handless, domain too different,",
2005404,"Chief taken, lock not having been picked.",8,2,54,2,4,B,"Prins, chef terreure n'auoit este riblee.","Chief taken, lock not having been picked.",
3005401,One of the greatest ones will flee to Spain,9,3,54,1,1,A,"L'vn des plus grands fuyra aux Espagnes,",One of the greatest ones will flee to Spain,
3005402,Which will thereafter come to bleed in a long wound:,9,3,54,1,2,B,Qu'en longue playe apres viendra seigner,Which will thereafter come to bleed in a long wound:,
3005403,"Armies passing over the high mountains,",9,3,54,2,3,A,"Passant copies par les hautes montaignes,","Armies passing over the high mountains,",
3005404,"Devastating all, and then to reign in peace.",9,3,54,2,4,B,Deuastant tout & puis en paix regner.,"Devastating all, and then to reign in peace.",
4005401,Of the name which no Gallic King ever had,10,4,54,1,1,A,"Du nom qui oncques ne fut au Roy Gaulois,",Of the name which no Gallic King ever had,
4005402,"Never was there so fearful a thunderbolt,",10,4,54,1,2,B,"Iamais ne fust vn fouldre si craintif,","Never was there so fearful a thunderbolt,",
4005403,"Italy, Spain and the English trembling,",10,4,54,2,3,A,"Tremblant l'Italie l'Espagne & les Anglois,","Italy, Spain and the English trembling,",
